"","cell","year","spring.gdd","summer.gdd","gdd.comb","spring.mean","spring.dev","summer.mean","summer.dev","FFD","FRD","FFD.dev","FRD.dev"
"145",396,2011,137.639318924521,574.56271022239,712.202029146912,124.548087802384,13.091231122137,501.731750859303,72.8309593630879,20.2,134.46,5.5905,-2.02571428571429
"146",396,2012,112.507704155976,585.902697672106,698.410401828082,124.548087802384,-12.040383646408,501.731750859303,84.1709468128033,21.33,128.4,6.7205,-8.08571428571429
"147",396,2013,170.605783342546,563.121336653899,733.727119996444,124.548087802384,46.0576955401616,501.731750859303,61.3895857945959,15.27,139.6,0.660499999999999,3.1142857142857
"148",396,2014,112.418493842147,493.824441323611,606.242935165757,124.548087802384,-12.1295939602374,501.731750859303,-7.90730953569198,16.93,144.6,2.3205,8.1142857142857
"149",396,2015,128.054813363714,498.891250015886,626.9460633796,124.548087802384,3.50672556133009,501.731750859303,-2.84050084341692,19.47,133.66,4.8605,-2.8257142857143
"150",396,2016,156.62028416349,505.162249021797,661.782533185287,124.548087802384,32.0721963611058,501.731750859303,3.43049816249476,17.07,NA,2.4605,NA
"151",396,2017,118.032438961272,532.495586941584,650.528025902856,124.548087802384,-6.51564884111217,501.731750859303,30.7638360822814,17.4,NA,2.7905,NA
"152",396,2018,175.517374838567,455.883310238132,631.400685076699,124.548087802384,50.9692870361829,501.731750859303,-45.8484406211711,17.87,139.34,3.2605,2.85428571428571
"153",396,2019,90.2618044000304,453.454275604208,543.716080004239,124.548087802384,-34.2862834023537,501.731750859303,-48.2774752550943,0.53,141.4,-14.0795,4.91428571428571
"154",396,2020,NA,NA,NA,NA,NA,NA,NA,8.13,138.2,-6.4795,1.71428571428569
"155",397,2000,42.3064693797361,400.215385109683,442.521854489419,88.3557754642889,-46.0493060845528,415.001712355624,-14.7863272459411,NA,NA,NA,NA
"156",397,2001,111.542862242995,449.253395858678,560.796258101673,88.3557754642889,23.1870867787057,415.001712355624,34.2516835030546,12.57,NA,-0.384,NA
"157",397,2002,41.6148616689426,423.970086323659,465.584947992601,88.3557754642889,-46.7409137953464,415.001712355624,8.96837396803511,14.2,NA,1.246,NA
"158",397,2003,136.269579612563,508.954948129726,645.22452774229,88.3557754642889,47.9138041482745,415.001712355624,93.9532357741027,4.58,154.7,-8.374,12.6814285714286
"159",397,2004,39.6260422175931,299.559139280893,339.185181498486,88.3557754642889,-48.7297332466958,415.001712355624,-115.442573074731,7.68,144.63,-5.274,2.61142857142858
"160",397,2005,103.745518841366,381.886803588372,485.632322429738,88.3557754642889,15.3897433770769,415.001712355624,-33.1149087672517,12.25,143.5,-0.704000000000001,1.48142857142858
"161",397,2006,140.487558827129,423.42005124847,563.907610075598,88.3557754642889,52.1317833628396,415.001712355624,8.41833889284584,11.1,135.95,-1.854,-6.06857142857143
"162",397,2007,87.7149894680379,359.119461978628,446.834451446666,88.3557754642889,-0.640785996250983,415.001712355624,-55.882250376996,12.1,NA,-0.854000000000001,NA
"163",397,2008,70.489722056461,438.125479005973,508.615201062434,88.3557754642889,-17.8660534078279,415.001712355624,23.1237666503495,15.22,NA,2.266,NA
"164",397,2009,37.3379695976075,342.736562216346,380.074531813953,88.3557754642889,-51.0178058666814,415.001712355624,-72.265150139278,17.1,140.67,4.146,-1.34857142857143
"165",397,2010,98.4157553847976,396.917063156142,495.33281854094,88.3557754642889,10.0599799205087,415.001712355624,-18.0846491994816,7.65,124.75,-5.304,-17.2685714285714
"166",397,2011,94.4109125643383,475.721864168214,570.132776732552,88.3557754642889,6.05513710004941,415.001712355624,60.7201518125904,19.23,137.85,6.276,-4.16857142857143
"167",397,2012,65.2161272688643,485.318522506364,550.534649775228,88.3557754642889,-23.1396481954246,415.001712355624,70.3168101507399,20.3,134.6,7.346,-7.41857142857143
"168",397,2013,122.963956705583,463.115389906322,586.079346611905,88.3557754642889,34.6081812412944,415.001712355624,48.1136775506982,14.12,143.1,1.166,1.08142857142857
"169",397,2014,87.8575069683521,407.876499289387,495.734006257739,88.3557754642889,-0.49826849593677,415.001712355624,-7.12521306623654,14.93,149.05,1.976,7.03142857142859
