"","year","cell","cell_lat","cell_lng","gr_mn_all","gr_pall","gr_mn_for","gr_pfor","p_open","gr_mn_open","gr_mn_lag","spring.gdd","summer.gdd","gdd.comb","spring.mean","spring.dev","summer.mean","summer.dev","FFD","FRD","FFD.dev","FRD.dev","warmearly","warmlateopen"
"52",2001,562,44.1402918686352,-91.9199480740028,142.26,1,128.98,0.45,0.55,153.125454545455,24.1454545454545,394.457136310298,1017.75743341858,1412.21456972888,413.240498151938,-18.78336184164,994.920816608938,22.8366168096459,38.72,NA,-8.8505,NA,-1.09228495799741,0.399987727045516
"53",2001,563,44.8891978391312,-88.2953307659256,133.95,1,133.6,0.74,0.26,134.946153846154,1.34615384615384,291.454130177031,866.469233269569,1157.9233634466,287.059674885288,4.39445529174338,845.746591721305,20.7226415482638,37.59,NA,-7.855,NA,-1.00820812819573,-0.771174041846695
"54",2001,564,45.5580435896312,-84.5586595325796,136.84,1,137.35,0.93,0.07,130.064285714286,-7.28571428571416,233.46811394001,758.679994649593,992.148108589603,228.896895659601,4.57121828040934,775.425480062723,-16.7454854131303,44.28,NA,-4.1035,NA,-1.17641906726079,-1.18753485483542
"55",2001,565,46.1870092076203,-80.7130536184924,141.8,1,141.93,0.98,0.02,135.430000000001,-6.4999999999992,237.941277900931,760.33984015175,998.28111805268,211.414861950081,26.5264159508501,734.491962183123,25.8478779686268,39.61,NA,-4.064,NA,-1.50146151739734,-0.997108692531529
"56",2001,566,46.1870092081857,-76.7869463785759,141.81,1,141.81,0.95,0.05,141.81,2.8421709430404e-13,281.739500171513,735.298765050194,1017.03826522171,244.74160310401,36.9978970675025,727.126858961099,8.17190608909482,24.24,NA,-9.7285,NA,-1.65650372266876,-0.653489070233769
"57",2001,567,45.5580435905451,-72.9413404642818,141.88,1,139.56,0.79,0.21,150.607619047619,11.047619047619,290.727826162854,734.63160407685,1025.3594302397,251.039790532081,39.6880356307733,765.086359799027,-30.4547557221774,36.93,NA,-2.714,NA,-1.80406285480495,-0.147360839354868
"58",2001,568,44.8891978402985,-69.2046692307013,141.35,1,141.35,0.99,0.01,141.35,-1.98951966012828e-13,269.064161053508,757.614805417026,1026.67896647053,216.517861752194,52.5462993013133,759.153719405812,-1.53891398878625,42.34,NA,1.4525,NA,-1.6164476344184,-0.663071449367126
"59",2001,589,41.5914814738607,-93.0964601408555,149.85,1,119.33,0.15,0.85,155.235882352941,35.9058823529412,532.59953793361,1171.27426523014,1703.87380316375,539.697723140934,-7.09818520732449,1129.18018490739,42.09408032275,40.77,NA,-16.846,NA,-0.495195565527674,0.85707115292589
"60",2001,590,42.4255736420171,-89.6927335499158,142.42,1,122.69,0.23,0.77,148.313376623377,25.6233766233766,466.326721649446,1056.70221736982,1523.02893901927,462.755573046242,3.57114860320405,1059.02090063641,-2.31868326659196,45.93,NA,-10.811,NA,-0.605321781484611,0.334539749437056
"61",2001,591,43.1334602429176,-86.1445569064626,130.5,1,126.92,0.65,0.35,137.148571428571,10.2285714285714,381.45401118535,943.376057165942,1324.83006835129,374.929657933635,6.52435325171513,969.381739188105,-26.0056820221637,54.91,NA,-7.6795,NA,-0.648260979701026,-0.434844099865934
"62",2001,592,43.7827146670404,-82.4962552442126,138.75,1,128.77,0.35,0.65,144.123846153846,15.3538461538461,306.41521808036,883.856108469284,1190.27132654964,294.390085377828,12.0251327025327,876.114751119463,7.74135734982144,54.58,NA,-7.26750000000001,NA,-1.04152705237574,-0.181049385418346
"63",2001,593,44.4260057265326,-78.7499999978607,135.33,1,134.88,0.81,0.19,137.248421052632,2.36842105263165,289.674457358233,863.984837900889,1153.65929525912,265.177547977508,24.4969093807254,852.346764278222,11.6380736226668,43.55,NA,-10.646,NA,-1.12696165854104,-0.67945169845457
"64",2001,594,43.7827146678839,-75.0037447526642,134.74,1,134.77,0.93,0.07,134.341428571429,-0.428571428571445,317.47400061231,834.653103762964,1152.12710437527,308.494373655141,8.97962695716893,848.163911395398,-13.5108076324342,37.23,NA,-9.3655,NA,-1.04321999405496,-0.829007199505154
"65",2001,595,43.1334602440522,-71.3554430901979,134.83,1,134.76,0.99,0.01,141.760000000002,7.00000000000205,330.585164851959,856.371608986815,1186.95677383877,308.338644308773,22.2465205431863,885.927336787101,-29.5557278002864,44.7,NA,-2.59699999999999,NA,-1.21644714359864,-0.425124452118319
"66",2001,617,39.9013629432319,-90.9604566621439,139.48,1,116.05,0.26,0.74,147.712162162162,31.6621621621621,661.063119998044,1231.6209430919,1892.68406308994,641.793931083053,19.2691889149908,1252.64595127571,-21.0250081838176,53.97,NA,-19.6065,NA,0.020821220772908,0.632152819265416
"67",2001,618,40.6811083428193,-87.5982717795414,154.9,1,118.79,0.1,0.9,158.912222222222,40.1222222222222,597.570298184343,1140.6257330475,1738.19603123184,568.598479838423,28.9718183459202,1167.77814408186,-27.1524110343626,57.96,NA,-16.1385,NA,-0.543846961363502,1.07695941109575
"68",2001,619,41.3602908290039,-84.1263735168693,145.51,1,122.25,0.16,0.84,149.940476190476,27.6904761904762,487.462002516799,1053.17121533109,1540.63321784789,481.340941602712,6.12106091408646,1091.07598857245,-37.9047732413585,59.45,NA,-10.861,NA,-0.61662348564334,0.437153633315743
"69",2001,620,42.005208471077,-80.5643406598932,131.77,1,127.07,0.71,0.29,143.276896551724,16.2068965517242,357.573835184614,962.013567349473,1319.58740253409,368.800443958299,-11.2266087736843,982.546677365322,-20.5331100158497,59.3,NA,-13.782,NA,-0.829485338120139,-0.122425175344268
"70",2001,621,42.0052084718332,-76.9356593369912,132.17,1,131.69,0.92,0.08,137.69,5.9999999999998,371.073014182184,901.835596157373,1272.90861033956,381.847682630691,-10.7746684485068,938.423875819224,-36.5882796618516,44.24,NA,-13.9365,NA,-0.901081454743684,-0.529524226237502
"71",2001,622,41.3602908300926,-73.3736264798146,128.85,1,128.7,0.98,0.02,136.2,7.50000000000009,417.557268002302,1014.99209827721,1432.54936627952,401.758082263032,15.7991857392699,1048.58040773149,-33.5883094542735,61.96,NA,-6.472,NA,-0.591614285030639,-0.462434947665554
"72",2001,645,38.185511830815,-88.9526017248609,137.04,1,112.14,0.35,0.65,150.447692307692,38.3076923076923,773.934605187978,1297.40775173877,2071.34235692675,737.487826825007,36.4467783629708,1331.64743301329,-34.2396812745158,73.36,NA,-16.6035,NA,0.267107920700739,0.947105274894584
"73",2001,646,38.9133345719446,-85.6252957885435,127.7,1,113.2,0.6,0.4,149.45,36.25,670.162305053896,1214.21947189394,1884.38177694784,658.985451952893,11.1768531010026,1239.43102264654,-25.2115507525939,69.37,NA,-15.891,NA,0.0777514057599423,0.77487190877588
"74",2001,647,39.5762282432288,-82.228512671223,125.92,1,118.77,0.76,0.24,148.561666666667,29.7916666666667,564.227089603977,1085.00051464079,1649.22760424477,584.061447963064,-19.8343583590874,1137.37236886908,-52.3718542282861,63.03,NA,-13.4695,NA,-0.338613307902398,0.492694114889571
"75",2001,648,40.2321033043929,-78.7499999977146,124.76,1,124.73,0.94,0.0600000000000001,125.23,0.499999999999943,468.452170419071,1011.37931623272,1479.83148665179,506.271128756507,-37.818958337436,1063.26049506446,-51.8811788317377,59.39,NA,-15.6485,NA,-0.0849475617288516,-0.927664581293885
"76",2001,649,39.5762282442583,-75.2714873254758,129.52,1,124.82,0.8,0.2,148.32,23.5000000000001,536.853217234536,1177.86836892483,1714.72158615936,563.678764208362,-26.8255469738262,1241.77055899772,-63.9021900728937,75.07,NA,-12.4535,NA,-0.510481121263327,0.394144917273286
"77",2001,671,34.7976454426077,-93.5109780682875,101.39,1,100.52,0.94,0.0600000000000001,115.02,14.4999999999999,936.319236484263,1535.29206132277,2471.61129780703,913.53615378828,22.7830826959826,1542.1657212851,-6.87365996233302,106.67,NA,-12.294,NA,2.08757102549954,-0.447883426040669
"78",2001,673,36.4507394369357,-87.063122007697,108.26,1,105.6,0.84,0.16,122.225,16.6250000000001,798.484211559367,1352.41891368065,2150.90312524002,805.403754681256,-6.91954312188943,1398.06328217222,-45.6443684915689,88.11,NA,-17.4485,NA,1.38553517044377,-0.345480799093364
"79",2001,674,37.1280761088605,-83.7632953205549,113.67,1,113.77,0.98,0.02,108.77,-4.99999999999957,697.02474121965,1220.34034720321,1917.36508842286,723.900779677018,-26.8760384573675,1282.72719626344,-62.386849060234,82.62,NA,-18.7815,NA,1.21693454428743,-1.33119533401877
"80",2001,675,37.7871442771923,-80.4397747302607,123.18,1,123.46,0.97,0.03,114.126666666667,-9.33333333333296,525.837515178243,998.864190830528,1524.70170600877,572.978357535046,-47.1408423568029,1092.74829272397,-93.8841018934439,63.52,NA,-19.654,NA,0.316099893168817,-1.45499808062591
"81",2001,676,37.7871442781489,-77.0602252664455,120.27,1,118.89,0.94,0.0600000000000001,141.89,23,666.779917113493,1267.77865530791,1934.5585724214,731.270341733415,-64.4904246199225,1373.63485049885,-105.856195190943,91.57,NA,-15.551,NA,0.109266638789688,0.295391386188431
"82",2001,698,32.0340911824117,-93.3818340772391,97.66,1,96.63,0.95,0.05,117.23,20.6,1083.2105541577,1605.02278600719,2688.23334016489,1085.10438095866,-1.89382680095719,1651.06269175361,-46.0399057464213,137.04,NA,-9.7765,NA,2.38322127440363,-0.140459476306294
"83",2001,699,33.029858791546,-90.9594552546653,120.96,1,101.07,0.58,0.42,148.427142857143,47.3571428571429,1033.42161464819,1557.47574530334,2590.89735995152,1026.88581157702,6.53580307116999,1595.40244927348,-37.9267039701399,122.97,NA,-13.722,NA,1.24873555590746,1.3390514244951
"84",2001,700,33.9767837954417,-88.5266266115693,107.92,1,106.03,0.93,0.07,133.03,27.0000000000001,911.469714198662,1464.09918008962,2375.56889428829,949.79316198285,-38.323447784188,1531.8085788048,-67.7093987151768,111.37,NA,-14.012,NA,1.27846821482035,0.326246352338688
"85",2001,701,34.7032286262426,-85.2827793334292,109.2,1,108.63,0.96,0.04,122.88,14.2500000000002,791.663588979152,1329.08955892967,2120.75314790883,833.886843475215,-42.2232544960631,1406.55718702113,-77.467628091455,102.35,NA,-13.7785,NA,1.21894199323913,-0.387968367517808
"86",2001,702,35.3305934931474,-82.0025583843541,112.19,1,112.28,0.99,0.01,103.279999999999,-9.00000000000063,729.052661294751,1233.55303047118,1962.60569176593,762.493030236918,-33.440368942167,1313.40088155013,-79.8478510789448,94.61,NA,-14.4235,NA,1.47100233470062,-1.56248281806788
"87",2001,703,35.9983013483697,-78.7499999975762,121,1,117.34,0.9,0.1,153.94,36.5999999999999,811.748182372824,1343.74668589867,2155.4948682715,845.148727459138,-33.4005450863142,1436.15400397826,-92.4073180795879,102.22,NA,-13.3875,NA,0.0426128938138031,1.06930848509719
"88",2001,725,29.3077008516579,-93.3836783914949,100.51,1,96.2,0.77,0.23,114.939130434783,18.7391304347827,1182.08131110147,1666.6488929636,2848.73020406506,1210.95145612733,-28.8701450258618,1707.4538744051,-40.8049814415076,164.23,NA,-5.57950000000002,NA,2.61423827716002,-0.165604082022259
"89",2001,726,30.2927735161571,-90.9649369752788,99.82,1,91.45,0.76,0.24,126.325,34.8749999999999,1147.49747132423,1617.29275418479,2764.79022550902,1172.79128478405,-25.293813459821,1669.07896984756,-51.7862156627725,155.54,NA,-8.38750000000002,NA,2.40747484093737,0.475832171467377
"90",2001,727,31.2291379893515,-88.526521824027,101.73,1,101.12,0.97,0.03,121.453333333333,20.3333333333334,1055.46862710809,1547.66544292613,2603.13407003422,1082.47729831359,-27.0086712054913,1611.89585703927,-64.2304141131438,139.93,NA,-7.97749999999999,NA,2.00808160074991,-0.0559931252362244
"91",2001,729,32.9485708535521,-83.602940352691,107.01,1,103.86,0.91,0.09,138.86,35,925.069377530191,1470.838759732,2395.90813726219,987.621737008596,-62.5523594784057,1547.65750392903,-76.8187441970231,127.29,NA,-11.2515,NA,1.22148941765831,0.683072980665608
"92",2001,730,33.5256333627144,-80.3341725407142,113.47,1,111.45,0.92,0.08,136.7,25.25,959.916860556226,1477.78201027646,2437.69887083268,998.696757991798,-38.7798974355723,1565.55897390897,-87.776963632517,131.22,NA,-10.068,NA,1.0196887748798,0.441590642979763
"93",2001,733,35.330593494296,-75.4974416214384,130.61,1,125.08,0.78,0.22,150.216363636364,25.1363636363637,808.367040861966,1395.52267478583,2203.88971564779,851.805728818618,-43.4386879566514,1484.6124904322,-89.0898156463736,129.7,NA,-11.53,NA,-0.115483218621299,0.7471505782215
"94",2001,736,40.6811083445034,-69.9017282266508,139.41,1,139.19,0.95,0.05,143.59,4.40000000000026,339.170736729602,971.315861403874,1310.48659813348,316.240452715139,22.9302840144633,1033.86508364267,-62.549222238799,79.43,NA,-7.0085,NA,-1.3273254864715,-0.35295254531488
"95",2001,739,45.8181578991492,-63.2081616286461,152.16,1,152.34,0.93,0.07,149.768571428571,-2.57142857142884,164.570436805143,770.375588869588,934.94602567473,139.250187884935,25.3202489202079,750.589201155224,19.786387714364,57.59,NA,2.024,NA,-2.37218143287607,-0.494060570314907
"96",2001,3671,29.3975296822099,-86.1845739007416,110.6,1,110.02,0.97,0.03,129.353333333333,19.3333333333333,1103.03680078102,1601.07761570283,2704.11441648386,1139.21585808007,-36.1790572990451,1652.11700465782,-51.0393889549944,155.2,NA,-8.86450000000002,NA,1.53008718104911,0.230139582809023
"97",2001,3672,30.2250517674346,-83.7225895208554,111.81,1,105.55,0.84,0.16,144.675,39.125,1101.68415034463,1585.62272396484,2687.30687430948,1153.08144917042,-51.3972988257863,1649.84221740772,-64.2194934428762,148.53,NA,-10.653,NA,1.26566408882885,1.10598717609743
"98",2001,3673,30.9988050205401,-81.2433241957889,107.81,1,106.22,0.94,0.0600000000000001,132.72,26.5000000000001,1084.60057962571,1576.03019030642,2660.63076993212,1133.20748417339,-48.6069045476813,1646.46188068211,-70.4316903756926,153.56,NA,-9.91,NA,1.54646623622877,0.457716040593543
"99",2001,3700,28.2223412924355,-81.6042186122948,105.09,1,103.72,0.92,0.08,120.845,17.1250000000002,1219.1090306908,1606.56701130676,2825.67604199756,1273.14943282274,-54.0404021319337,1676.06404605045,-69.4970347436893,169.42,NA,-5.30000000000001,NA,2.13026576084758,-0.0213206029878311
"100",2001,3727,25.9818316481935,-81.5175337133201,104.08,1,105.84,0.87,0.13,92.3015384615385,-13.5384615384615,1311.60450273521,1648.08848573262,2959.69298846782,1374.69769917675,-63.0931964415468,1715.72817426927,-67.6396885366482,177.94,NA,0.0029999999999859,NA,2.96519046923975,-1.47452735050355
"101",2002,534,45.8181578968882,-94.2918383779928,158.05,1,150.98,0.54,0.46,166.349565217391,15.3695652173913,303.185907611314,1010.30918820155,1313.49509581286,342.589054573227,-39.4031469619133,911.875332738559,98.433855462991,45.19,NA,6.6215,NA,-2.42475213823194,0.595010677382274
"102",2002,535,46.6202372401658,-90.5920142702139,153.74,1,153.72,0.99,0.01,155.720000000002,2.00000000000216,187.80385119698,828.136950926147,1015.94080212313,226.929452311681,-39.1256011147009,737.759060712425,90.377890213722,39.12,NA,3.4655,NA,-2.51651586187473,-0.169591805660453
"103",2002,536,47.3238018444925,-86.7658837943541,157.59,1,157.6,0.99,0.01,156.6,-0.999999999999886,86.2738132515198,690.470258012994,776.744071264514,126.12719695244,-39.8533837009203,594.456745643851,96.0135123691432,56.36,NA,8.509,NA,-2.91880901961994,-0.328362476777141
"104",2002,562,44.1402918686352,-91.9199480740028,151.05,1,140.91,0.45,0.55,159.346363636364,18.4363636363636,370.063765394881,1081.31932355948,1451.38308895436,413.240498151938,-43.1767327570576,994.920816608938,86.3985069505443,60.6,NA,13.0295,NA,-1.70163110925362,0.505629957674706
"105",2002,563,44.8891978391312,-88.2953307659256,147.22,1,147.38,0.74,0.26,146.764615384615,-0.615384615384613,233.560970031498,952.920877186128,1186.48184721763,287.059674885288,-53.4987048537899,845.746591721305,107.174285464822,54.61,NA,9.165,NA,-1.85646176646213,-0.41745894321936
"106",2002,564,45.5580435896312,-84.5586595325796,151.05,1,151.82,0.93,0.07,140.82,-10.9999999999997,166.66075982141,877.931421906481,1044.59218172789,228.896895659601,-62.2361358381903,775.425480062723,102.505941843758,54.97,NA,6.5865,NA,-2.00012508075983,-0.890092130080677
"107",2002,566,46.1870092081857,-76.7869463785759,151.17,1,151.49,0.95,0.05,145.089999999999,-6.40000000000057,172.271095768394,819.307893958056,991.57898972645,244.74160310401,-72.4705073356164,727.126858961099,92.1810349969569,40.38,NA,6.4115,NA,-2.15538320633933,-0.689944153242224
